word,dim_id,avg,var
adept,Ambitious vs Contended,0.739672365,0.08127157
adept,Maturity,0.958689459,0.066523388
adept,Intelligence,0.909188034,0.069142558
adept,Athletic,0.298433048,0.024090721
adept,Attractive,0.33048433,0.027049412
adequate,people-oriented vs task-oriented,-0.66025641,0.15420669
adequate,process-focused vs output-focused,-0.056089744,0.220558653
adequate,systematic vs Haphazard,1.246794872,0.162673467
adequate,analytical vs intuitive,0.778846154,0.105493158
adequate,detailed vs big picture,0.679487179,0.114878041
adequate,Imaginative vs realistic,-0.741987179,0.127305324
adequate,certain vs flexible,0.479166667,0.125849826
adequate,positive vs Sceptic,0.852564103,0.148236275
adequate,fun vs serious,0.038461538,0.082825444
adequate,Stylish vs Dull,0.302884615,0.118447624
adequate,clear vs vague,1.193910256,0.132896794
adequate,direct vs diplomatic,0.679487179,0.142826759
adequate,aggressive vs calm,0.346153846,0.158707101
adequate,persistent vs laid back,0.71474359,0.131239542
adequate,Social vs Individual,0.647435897,0.217659352
adequate,Ambitious vs Contended,0.756410256,0.09984451
adequate,Maturity,0.692307692,0.096751479
adequate,Intelligence,0.415064103,0.102229264
adequate,Athletic,0.086538462,0.028342271
adequate,Attractive,0.0625,0.041398438
adjustable,people-oriented vs task-oriented,0.448717949,0.04710724
adjustable,process-focused vs output-focused,-0.183760684,0.059413959
adjustable,systematic vs Haphazard,-0.085470085,0.029081481
adjustable,analytical vs intuitive,-0.368945869,0.042244558
adjustable,detailed vs big picture,-0.397435897,0.038229724
adjustable,Imaginative vs realistic,0.133903134,0.036777621
adjustable,certain vs flexible,-1.158119658,0.150659247
adjustable,positive vs Sceptic,0.447293447,0.045300849
adjustable,fun vs serious,0.602564103,0.055716441
adjustable,Stylish vs Dull,0.188034188,0.031435512
adjustable,clear vs vague,-0.035612536,0.037730642
adjustable,direct vs diplomatic,-0.243589744,0.05834629
adjustable,aggressive vs calm,-0.518518519,0.050360237
adjustable,persistent vs laid back,-0.95014245,0.132915329
adjustable,Social vs Individual,0.528490028,0.047284838
adjustable,Ambitious vs Contended,-0.088319088,0.047082085
adjustable,Maturity,0.515669516,0.048672312
adjustable,Intelligence,0.386039886,0.033024577
adjustable,Athletic,0.136752137,0.011526747
adjustable,Attractive,0.279202279,0.030889078
admirable,people-oriented vs task-oriented,0.384615385,0.037672584
admirable,process-focused vs output-focused,-0.384615385,0.037672584
admirable,systematic vs Haphazard,-0.025641026,0.026868288
admirable,analytical vs intuitive,-0.128205128,0.025553364
admirable,detailed vs big picture,0,0.020512821
admirable,Imaginative vs realistic,0.179487179,0.029366645
admirable,certain vs flexible,-0.102564103,0.027328512
admirable,positive vs Sceptic,0.358974359,0.030287092
admirable,fun vs serious,0.358974359,0.032851194
admirable,Stylish vs Dull,0.666666667,0.070655271
admirable,clear vs vague,-0.051282051,0.022857769
admirable,direct vs diplomatic,-0.128205128,0.025553364
admirable,aggressive vs calm,-0.076923077,0.02642998
admirable,persistent vs laid back,-0.025641026,0.026868288
admirable,Social vs Individual,0.282051282,0.058755205
admirable,Ambitious vs Contended,0.179487179,0.039623055
admirable,Maturity,0.128205128,0.007604646
admirable,Intelligence,0.179487179,0.013982029
admirable,Athletic,0.153846154,0.013412229
admirable,Attractive,0.948717949,0.110891957
adolescent,people-oriented vs task-oriented,0.083333333,0.02025463
adolescent,process-focused vs output-focused,-0.055555556,0.044187243
adolescent,systematic vs Haphazard,-0.444444444,0.030761317
adolescent,analytical vs intuitive,-0.222222222,0.020884774
adolescent,detailed vs big picture,-0.138888889,0.049781379
adolescent,Imaginative vs realistic,0.527777778,0.064287551
adolescent,certain vs flexible,-0.555555556,0.038168724
adolescent,positive vs Sceptic,0.138888889,0.052559156
adolescent,fun vs serious,0.388888889,0.037397119
adolescent,Stylish vs Dull,0.277777778,0.038014403
adolescent,clear vs vague,-0.583333333,0.04525463
adolescent,direct vs diplomatic,0.138888889,0.049781379
adolescent,aggressive vs calm,0.138888889,0.052559156
adolescent,persistent vs laid back,-0.444444444,0.050205761
adolescent,Social vs Individual,0.138888889,0.058114712
adolescent,Ambitious vs Contended,0.166666667,0.047685185
adolescent,Maturity,0.083333333,0.003587963
adolescent,Intelligence,0.194444444,0.017682613
adolescent,Athletic,0.138888889,0.01089249
adolescent,Attractive,0.138888889,0.01089249
adorable,people-oriented vs task-oriented,0.452380952,0.053184051
adorable,process-focused vs output-focused,-0.238095238,0.038133031
adorable,systematic vs Haphazard,0.095238095,0.030196523
adorable,analytical vs intuitive,-0.023809524,0.020190854
adorable,detailed vs big picture,-0.047619048,0.037906274
adorable,Imaginative vs realistic,0.119047619,0.035723734
adorable,certain vs flexible,-0.119047619,0.033342782
adorable,positive vs Sceptic,0.261904762,0.05499811
adorable,fun vs serious,0.5,0.042261905
adorable,Stylish vs Dull,0.833333333,0.100462963
adorable,clear vs vague,0.357142857,0.047704082
adorable,direct vs diplomatic,-0.166666667,0.044113757
adorable,aggressive vs calm,-0.095238095,0.03733938
adorable,persistent vs laid back,0.214285714,0.033078231
adorable,Social vs Individual,0.404761905,0.070871126
adorable,Ambitious vs Contended,0.261904762,0.043093348
adorable,Maturity,0.30952381,0.028921013
adorable,Intelligence,0.238095238,0.019085412
adorable,Athletic,0.333333333,0.038359788
adorable,Attractive,1.30952381,0.167809902
advancing,people-oriented vs task-oriented,-0.462416056,0.059626453
advancing,process-focused vs output-focused,-0.371413309,0.043801628
advancing,systematic vs Haphazard,0.045348748,0.055278759
advancing,analytical vs intuitive,0.054105617,0.04821181
advancing,detailed vs big picture,0.050499847,0.04939507
advancing,Imaginative vs realistic,0.024610806,0.052889721
advancing,certain vs flexible,0.300213675,0.062002357
advancing,positive vs Sceptic,0.147435897,0.045612125
advancing,fun vs serious,-0.043059371,0.035775077
advancing,Stylish vs Dull,0.128472222,0.023939615
advancing,clear vs vague,0.063682845,0.039647892
advancing,direct vs diplomatic,0.304410867,0.04702712
advancing,aggressive vs calm,1.025297619,0.227666344
advancing,persistent vs laid back,0.537145147,0.089416649
advancing,Social vs Individual,-0.191639957,0.063369946
advancing,Ambitious vs Contended,0.514155983,0.054962043
advancing,Maturity,0.196829212,0.006319242
advancing,Intelligence,0.221325549,0.006238719
advancing,Athletic,0.155124389,0.002169652
advancing,Attractive,0.13024649,0.00474301
adventurer,people-oriented vs task-oriented,-0.916666667,0.262152778
adventurer,process-focused vs output-focused,-1.5,0.254166667
adventurer,systematic vs Haphazard,0.25,0.159375
adventurer,analytical vs intuitive,-1.25,0.192708333
adventurer,detailed vs big picture,-1.166666667,0.198611111
adventurer,Imaginative vs realistic,1.5,0.1125
adventurer,certain vs flexible,-0.166666667,0.248611111
adventurer,positive vs Sceptic,2.333333333,0.077777778
adventurer,fun vs serious,1.166666667,0.140277778
adventurer,Stylish vs Dull,0.666666667,0.069444444
adventurer,clear vs vague,0.166666667,0.115277778
adventurer,direct vs diplomatic,1.083333333,0.087152778
adventurer,aggressive vs calm,0.916666667,0.220486111
adventurer,persistent vs laid back,1.75,0.209375
adventurer,Social vs Individual,0.5,0.1375
adventurer,Ambitious vs Contended,3.333333333,0.036111111
adventurer,Maturity,1.166666667,0.048611111
adventurer,Intelligence,1.75,0.109375
adventurer,Athletic,0.5,0.029166667
adventurer,Attractive,0.5,0.045833333
adventuresome,people-oriented vs task-oriented,-0.794871795,0.183519614
adventuresome,process-focused vs output-focused,-0.948717949,0.170764848
adventuresome,systematic vs Haphazard,-0.230769231,0.175936884
adventuresome,analytical vs intuitive,-0.871794872,0.140357221
adventuresome,detailed vs big picture,-0.961538462,0.135157791
adventuresome,Imaginative vs realistic,1.294871795,0.099117905
adventuresome,certain vs flexible,-0.833333333,0.196652422
adventuresome,positive vs Sceptic,1.346153846,0.09265286
adventuresome,fun vs serious,1.461538462,0.11913215
adventuresome,Stylish vs Dull,0.692307692,0.048816568
adventuresome,clear vs vague,0.038461538,0.06464497
adventuresome,direct vs diplomatic,0.141025641,0.104443349
adventuresome,aggressive vs calm,0.717948718,0.109226386
adventuresome,persistent vs laid back,0.243589744,0.177454526
adventuresome,Social vs Individual,0.769230769,0.127218935
adventuresome,Ambitious vs Contended,1.358974359,0.135853605
adventuresome,Maturity,0.641025641,0.035426255
adventuresome,Intelligence,0.769230769,0.046449704
adventuresome,Athletic,0.782051282,0.044482796
adventuresome,Attractive,0.653846154,0.056755424
adventurous,people-oriented vs task-oriented,-0.808188339,0.047607964
adventurous,process-focused vs output-focused,-0.557615995,0.087395282
adventurous,systematic vs Haphazard,0.410618895,0.054253128
adventurous,analytical vs intuitive,0.189026252,0.045158456
adventurous,detailed vs big picture,0.056414072,0.06423388
adventurous,Imaginative vs realistic,0.155028999,0.0482901
adventurous,certain vs flexible,0.071581197,0.03817894
adventurous,positive vs Sceptic,0.647435897,0.021516135
adventurous,fun vs serious,0.301377442,0.040421826
adventurous,Stylish vs Dull,0.182425214,0.016207843
adventurous,clear vs vague,0.347031441,0.041289291
adventurous,direct vs diplomatic,0.444215507,0.023508019
adventurous,aggressive vs calm,0.757516789,0.041466546
adventurous,persistent vs laid back,0.850751679,0.037021214
adventurous,Social vs Individual,0.066105769,0.057831914
adventurous,Ambitious vs Contended,1.009348291,0.042927175
adventurous,Maturity,0.742197039,0.052713344
adventurous,Intelligence,0.732352717,0.023612221
adventurous,Athletic,0.430116758,0.006443479
adventurous,Attractive,0.424927503,0.018566556
affable,people-oriented vs task-oriented,-0.498507665,0.20322942
affable,process-focused vs output-focused,-0.047110297,0.199572949
affable,systematic vs Haphazard,1.544803961,0.180416418
affable,analytical vs intuitive,0.765805182,0.09273452
affable,detailed vs big picture,0.848053181,0.125934717
affable,Imaginative vs realistic,-0.546737213,0.089589554
affable,certain vs flexible,0.12376204,0.161906932
affable,positive vs Sceptic,1.030151947,0.123210081
affable,fun vs serious,-0.004002171,0.091968527
affable,Stylish vs Dull,-0.514550265,0.052419897
affable,clear vs vague,1.175247592,0.126625712
affable,direct vs diplomatic,0.322717406,0.115965619
affable,aggressive vs calm,-0.761158594,0.088147831
affable,persistent vs laid back,0.239214489,0.170345683
affable,Social vs Individual,0.474935558,0.093039358
affable,Ambitious vs Contended,0.402625153,0.096947129
affable,Maturity,1.352496269,0.076681504
affable,Intelligence,0.858601275,0.056854702
affable,Athletic,0.292124542,0.020721962
affable,Attractive,0.524318274,0.038846318
affecting,people-oriented vs task-oriented,0.184981685,0.086945965
affecting,process-focused vs output-focused,-0.475478225,0.065696496
affecting,systematic vs Haphazard,-0.219729345,0.079236347
affecting,analytical vs intuitive,-0.446275946,0.095674546
affecting,detailed vs big picture,-0.257020757,0.080903599
affecting,Imaginative vs realistic,0.26994302,0.038825282
affecting,certain vs flexible,-0.140059015,0.030104392
affecting,positive vs Sceptic,0.341269841,0.078307928
affecting,fun vs serious,0.372252747,0.053496196
affecting,Stylish vs Dull,0.160205535,0.047865357
affecting,clear vs vague,-0.003205128,0.079353804
affecting,direct vs diplomatic,0.289835165,0.02859406
affecting,aggressive vs calm,0.523199023,0.040866723
affecting,persistent vs laid back,0.157610908,0.048511858
affecting,Social vs Individual,0.356583232,0.051355078
affecting,Ambitious vs Contended,0.463013838,0.061286112
affecting,Maturity,0.513278388,0.061949672
affecting,Intelligence,0.533323158,0.044463376
affecting,Athletic,0.212301587,0.018255609
affecting,Attractive,0.346764347,0.042999208
affectionate,people-oriented vs task-oriented,0.213776964,0.076978242
affectionate,process-focused vs output-focused,0.005189255,0.025668086
affectionate,systematic vs Haphazard,0.308658934,0.047963709
affectionate,analytical vs intuitive,0.019434269,0.037933254
affectionate,detailed vs big picture,0.029558405,0.047229479
affectionate,Imaginative vs realistic,-0.062627188,0.028112524
affectionate,certain vs flexible,-0.531237281,0.095008853
affectionate,positive vs Sceptic,0.505698006,0.034899913
affectionate,fun vs serious,0.375407,0.071874033
affectionate,Stylish vs Dull,-0.438492063,0.03460467
affectionate,clear vs vague,0.350478225,0.042306112
affectionate,direct vs diplomatic,0.157153032,0.042389536
affectionate,aggressive vs calm,-0.974002849,0.040621426
affectionate,persistent vs laid back,-1.00976801,0.221976481
affectionate,Social vs Individual,0.476292226,0.064274993
affectionate,Ambitious vs Contended,-0.074481074,0.063049159
affectionate,Maturity,1.027676028,0.025369935
affectionate,Intelligence,0.740893366,0.026853364
affectionate,Athletic,0.207417582,0.005531771
affectionate,Attractive,0.446733822,0.040726
affluent,people-oriented vs task-oriented,0.897435897,0.09570458
affluent,process-focused vs output-focused,-0.512820513,0.062699978
affluent,systematic vs Haphazard,-0.102564103,0.022200307
affluent,analytical vs intuitive,-0.358974359,0.053364015
affluent,detailed vs big picture,-0.435897436,0.059807144
affluent,Imaginative vs realistic,0.282051282,0.027985974
affluent,certain vs flexible,-0.487179487,0.043041858
affluent,positive vs Sceptic,0.666666667,0.062962963
affluent,fun vs serious,0.333333333,0.035612536
affluent,Stylish vs Dull,-0.128205128,0.0614508
affluent,clear vs vague,0.358974359,0.045671707
affluent,direct vs diplomatic,0.282051282,0.027985974
affluent,aggressive vs calm,-0.384615385,0.027416174
affluent,persistent vs laid back,-0.384615385,0.068441815
affluent,Social vs Individual,0.666666667,0.075783476
affluent,Ambitious vs Contended,-0.179487179,0.072956388
affluent,Maturity,0.666666667,0.062962963
affluent,Intelligence,0.333333333,0.035612536
affluent,Athletic,0.128205128,0.010168749
affluent,Attractive,0.282051282,0.027985974
aflutter,people-oriented vs task-oriented,-0.025641026,0.065329827
aflutter,process-focused vs output-focused,0.153846154,0.059566075
aflutter,systematic vs Haphazard,-0.025641026,0.049945211
aflutter,analytical vs intuitive,0.128205128,0.07170721
aflutter,detailed vs big picture,0.153846154,0.059566075
aflutter,Imaginative vs realistic,0.128205128,0.0614508
aflutter,certain vs flexible,-0.128205128,0.035809774
aflutter,positive vs Sceptic,-0.615384615,0.058185404
aflutter,fun vs serious,-0.307692308,0.051084813
aflutter,Stylish vs Dull,-0.153846154,0.021104536
aflutter,clear vs vague,-0.461538462,0.043786982
aflutter,direct vs diplomatic,-0.333333333,0.068945869
aflutter,aggressive vs calm,-0.102564103,0.04527723
aflutter,persistent vs laid back,-0.205128205,0.037519176
aflutter,Social vs Individual,-0.102564103,0.029892615
aflutter,Ambitious vs Contended,-0.179487179,0.029366645
aflutter,Maturity,0.153846154,0.010848126
aflutter,Intelligence,0.153846154,0.010848126
aflutter,Athletic,0.076923077,0.003353057
aflutter,Attractive,0.102564103,0.006815691
afraid,people-oriented vs task-oriented,0.417255364,0.277033816
afraid,process-focused vs output-focused,0.468576661,0.289521408
afraid,systematic vs Haphazard,-0.247200419,0.199337421
